,MovieID,RatingSum,RatingCount,WeightedRatingSum,InputGenre
2269,355,628,267,-173,Comedy
2270,1707,289,154,-173,Comedy
2271,420,882,352,-174,Comedy
2272,2004,935,372,-181,Comedy
2273,810,176,120,-184,Comedy
2274,2382,265,150,-185,Comedy
2275,2381,333,174,-189,Comedy
2276,2380,398,196,-190,Comedy
2277,2088,1222,471,-191,Comedy
2278,2253,1128,440,-192,Comedy
2279,1126,752,317,-199,Comedy
2280,2383,247,149,-200,Comedy
2281,19,965,389,-202,Comedy
2282,2953,816,341,-207,Comedy
2283,435,1389,533,-210,Comedy
2284,2555,279,164,-213,Comedy
2285,673,1475,563,-214,Comedy
2286,1760,356,190,-214,Comedy
2287,3268,319,179,-218,Comedy
2288,762,651,298,-243,Comedy
2289,485,1254,500,-246,Comedy
2290,153,2053,777,-278,Comedy
2291,2053,860,381,-283,Comedy
2292,2720,808,373,-311,Comedy
2293,1381,595,303,-314,Comedy
2294,858,10059,2223,3390,Crime
2295,608,10692,2513,3153,Crime
2296,1617,9654,2288,2790,Crime
2297,296,9288,2171,2775,Crime
2298,50,8054,1783,2705,Crime
2299,1221,7373,1692,2297,Crime
2300,1213,7084,1657,2113,Crime
2301,2000,6324,1627,1443,Crime
2302,1089,5207,1259,1430,Crime
2303,1234,4532,1049,1385,Crime
2304,2692,4529,1072,1313,Crime
2305,47,4669,1137,1258,Crime
2306,2194,4517,1127,1136,Crime
2307,910,3578,832,1082,Crime
2308,293,3790,923,1021,Crime
2309,2268,4171,1061,988,Crime
2310,1953,3529,861,946,Crime
2311,1500,4332,1136,924,Crime
2312,592,5153,1431,860,Crime
2313,6,3646,940,826,Crime
2314,1732,4101,1097,810,Crime
2315,1396,4067,1091,794,Crime
2316,3435,2433,551,780,Crime
2317,1084,2810,686,752,Crime
2318,3362,3037,765,742,Crime
2319,1912,3448,908,724,Crime
2320,1179,3353,885,698,Crime
2321,1945,2216,519,659,Crime
2322,3104,2950,765,655,Crime
2323,1248,2167,514,625,Crime
2324,2580,2787,723,618,Crime
2325,555,2585,658,611,Crime
2326,1466,2729,719,572,Crime
2327,2542,2436,625,561,Crime
2328,2391,2795,745,560,Crime
2329,2985,4242,1229,555,Crime
2330,2001,3584,1011,551,Crime
2331,2917,2032,504,520,Crime
2332,3334,1882,461,499,Crime
2333,1729,2671,724,499,Crime
2334,3735,1971,495,486,Crime
2335,866,2187,572,471,Crime
2336,2278,2843,806,425,Crime
2337,1260,1325,308,401,Crime
2338,3763,2503,701,400,Crime
2339,3019,1631,416,383,Crime
2340,3265,1353,327,372,Crime
2341,1645,2838,826,360,Crime
2342,942,1227,292,351,Crime
2343,367,3866,1179,329,Crime
2344,2912,1744,474,322,Crime
2345,1805,2157,626,279,Crime
2346,2023,2589,774,267,Crime
2347,3328,1207,314,265,Crime
2348,3741,983,241,260,Crime
2349,431,1362,369,255,Crime
2350,112,1963,570,253,Crime
2351,2130,1165,304,253,Crime
2352,3783,947,235,242,Crime
2353,3301,2034,602,228,Crime
2354,164,1352,379,215,Crime
2355,2231,1245,345,210,Crime
2356,1227,931,241,208,Crime
2357,1061,1328,374,206,Crime
2358,2002,2610,802,204,Crime
2359,493,1075,298,181,Crime
2360,198,1994,605,179,Crime
2361,1589,1653,492,177,Crime
2362,2112,1207,346,169,Crime
2363,2764,1008,280,168,Crime
2364,3521,729,188,165,Crime
2365,1711,2043,628,159,Crime
2366,3770,1173,338,159,Crime
2367,290,658,168,154,Crime
2368,2726,542,130,152,Crime
2369,70,2885,914,143,Crime
2370,3364,593,151,140,Crime
2371,2952,697,186,139,Crime
2372,1620,1318,395,133,Crime
2373,22,1266,378,132,Crime
2374,2605,2462,777,131,Crime
2375,3701,1625,504,113,Crime
2376,3247,2110,666,112,Crime
2377,1034,616,169,109,Crime
2378,2159,762,219,105,Crime
2379,3744,1365,421,102,Crime
2380,3266,563,154,101,Crime
2381,2110,1198,367,97,Crime
2382,1918,2101,669,94,Crime
2383,3729,758,222,92,Crime
2384,1799,727,213,88,Crime
2385,999,939,286,81,Crime
2386,3529,538,155,73,Crime
2387,2511,317,82,71,Crime
2388,1785,610,180,70,Crime
2389,434,2116,686,58,Crime
2390,3896,594,179,57,Crime
2391,2280,429,125,54,Crime
2392,117,287,79,50,Crime
2393,170,1010,321,47,Crime
2394,521,394,117,43,Crime
2395,149,178,47,37,Crime
2396,2425,210,58,36,Crime
2397,3272,548,171,35,Crime
2398,3304,200,56,32,Crime
2399,1910,154,41,31,Crime
2400,1809,137,36,29,Crime
2401,81,525,166,27,Crime
2402,3427,247,74,25,Crime
2403,707,849,275,24,Crime
2404,1068,129,35,24,Crime
2405,850,110,30,20,Crime
2406,1415,128,36,20,Crime
2407,2842,145,42,19,Crime
2408,532,1186,389,19,Crime
2409,1627,769,250,19,Crime
2410,2956,442,141,19,Crime
2411,659,93,25,18,Crime
2412,1447,165,49,18,Crime
2413,2769,248,77,17,Crime
2414,1686,344,109,17,Crime
2415,3588,160,48,16,Crime
2416,1152,101,29,14,Crime
2417,681,59,15,14,Crime
2418,1472,156,48,12,Crime
2419,2963,63,17,12,Crime
2420,1404,239,76,11,Crime
2421,391,131,40,11,Crime
2422,960,69,20,9,Crime
2423,962,39,11,6,Crime
2424,3906,101,32,5,Crime
2425,2561,398,131,5,Crime
2426,2281,38,11,5,Crime
2427,2540,473,156,5,Crime
2428,869,130,42,4,Crime
2429,1804,361,119,4,Crime
2430,1671,70,22,4,Crime
2431,3860,51,16,3,Crime
2432,2209,33,10,3,Crime
2433,3517,9,2,3,Crime
2434,3419,41,13,2,Crime
2435,3656,5,1,2,Crime
2436,1842,8,2,2,Crime
2437,2332,26,8,2,Crime
2438,3413,7,2,1,Crime
2439,1675,34,11,1,Crime
2440,874,25,8,1,Crime
2441,3229,4,1,1,Crime
2442,1000,61,20,1,Crime
2443,998,280,93,1,Crime
2444,3184,15,5,0,Crime
2445,245,33,11,0,Crime
2446,283,54,18,0,Crime
2447,3323,3,1,0,Crime
2448,3761,83,28,-1,Crime
2449,732,17,6,-1,Crime
2450,2308,2,1,-1,Crime
2451,3850,38,13,-1,Crime
2452,3151,2,1,-1,Crime
2453,2586,74,25,-1,Crime
2454,1539,31,11,-2,Crime
2455,1791,157,53,-2,Crime
2456,1053,102,35,-3,Crime
2457,3335,32,12,-4,Crime
2458,2008,38,15,-7,Crime
2459,1473,113,40,-7,Crime
2460,1501,47,18,-7,Crime
2461,1662,53,20,-7,Crime
2462,2158,52,20,-8,Crime
2463,3891,12,7,-9,Crime
2464,716,75,28,-9,Crime
2465,2260,137,49,-10,Crime
2466,1647,259,90,-11,Crime
2467,1313,28,13,-11,Crime
2468,3782,120,44,-12,Crime
2469,3781,75,29,-12,Crime
2470,463,129,47,-12,Crime
2471,1352,268,94,-14,Crime
2472,3717,1737,584,-15,Crime
2473,259,290,102,-16,Crime
2474,867,53,24,-19,Crime
2475,1601,204,75,-21,Crime
2476,1523,150,57,-21,Crime
2477,1377,3069,1031,-24,Crime
2478,42,634,221,-29,Crime
2479,1598,301,111,-32,Crime
2480,3716,159,67,-42,Crime
2481,464,601,216,-47,Crime
2482,2387,602,217,-49,Crime
2483,3895,220,94,-62,Crime
2484,2458,322,130,-68,Crime
2485,2027,316,129,-71,Crime
2486,3764,647,245,-88,Crime
2487,2389,700,264,-92,Crime
2488,2126,1359,495,-126,Crime
2489,2568,451,214,-191,Crime
2490,2616,1674,624,-198,Crime
2491,762,651,298,-243,Crime
2492,153,2053,777,-278,Crime
2493,2986,1174,493,-305,Crime
2494,1562,1368,606,-450,Crime
2495,2064,3251,798,857,Documentary
2496,246,2999,716,851,Documentary
2497,162,1995,491,522,Documentary
2498,1147,1197,277,366,Documentary
2499,1189,1144,269,337,Documentary
2500,3007,1184,295,299,Documentary
2501,2859,1012,239,295,Documentary
2502,2677,933,230,243,Documentary
2503,1361,670,159,193,Documentary
2504,2693,864,224,192,Documentary
2505,1289,723,182,177,Documentary
2506,1797,669,167,168,Documentary
2507,556,558,132,162,Documentary
2508,1649,728,189,161,Documentary
2509,581,571,141,148,Documentary
2510,549,600,157,129,Documentary
2511,1050,558,146,120,Documentary
2512,3182,491,124,119,Documentary
2513,3653,565,149,118,Documentary
2514,3077,372,88,108,Documentary
2515,1192,423,105,108,Documentary
2516,2330,383,92,107,Documentary
2517,1111,385,94,103,Documentary
2518,1827,408,102,102,Documentary
2519,3679,265,62,79,Documentary
2520,363,264,62,78,Documentary
2521,3859,318,82,72,Documentary
2522,3327,473,134,71,Documentary
2523,759,242,59,65,Documentary
2524,206,301,82,55,Documentary
2525,3281,198,49,51,Documentary
2526,3142,440,130,50,Documentary
2527,602,169,41,46,Documentary
2528,116,168,41,45,Documentary
2529,3680,185,47,44,Documentary
2530,3677,175,45,40,Documentary
2531,3338,120,27,39,Documentary
2532,3188,200,54,38,Documentary
2533,3865,475,147,34,Documentary
2534,2323,138,35,33,Documentary
2535,3539,150,39,33,Documentary
2536,3002,137,35,32,Documentary
2537,1865,192,54,30,Documentary
2538,2494,108,27,27,Documentary
2539,77,128,34,26,Documentary
2540,1169,134,36,26,Documentary
2541,1123,123,33,24,Documentary
2542,1310,153,43,24,Documentary
2543,99,173,50,23,Documentary
2544,722,103,27,22,Documentary
2545,2813,106,29,19,Documentary
2546,3718,202,61,19,Documentary
2547,128,52,12,16,Documentary
2548,2689,139,41,16,Documentary
2549,3625,61,16,13,Documentary
2550,2824,55,14,13,Documentary
2551,1191,640,209,13,Documentary
2552,443,105,31,12,Documentary
2553,1144,60,16,12,Documentary
2554,2981,56,15,11,Documentary
2555,2776,49,13,10,Documentary
2556,1743,43,11,10,Documentary
2557,1657,70,20,10,Documentary
2558,1780,33,8,9,Documentary
2559,3880,63,18,9,Documentary
2560,2659,146,46,8,Documentary
2561,2930,22,5,7,Documentary
2562,1420,28,7,7,Documentary
2563,2129,30,8,6,Documentary
2564,787,15,3,6,Documentary
2565,2627,48,14,6,Documentary
2566,1138,27,7,6,Documentary
2567,1901,20,5,5,Documentary
2568,2984,31,9,4,Documentary
2569,37,28,8,4,Documentary
2570,2061,25,7,4,Documentary
2571,1856,220,72,4,Documentary
2572,3609,16,4,4,Documentary
2573,404,15,4,3,Documentary
2574,2538,18,5,3,Documentary
2575,769,39,12,3,Documentary
2576,985,15,4,3,Documentary
2577,3303,21,6,3,Documentary
2578,3881,5,1,2,Documentary
2579,1149,14,4,2,Documentary
2580,134,8,2,2,Documentary
2581,136,26,8,2,Documentary
2582,682,14,4,2,Documentary
2583,1039,11,3,2,Documentary
2584,2198,8,2,2,Documentary
2585,1787,7,2,1,Documentary
2586,3084,7,2,1,Documentary
2587,2909,4,1,1,Documentary
2588,1652,13,4,1,Documentary
2589,1470,4,1,1,Documentary
2590,1421,67,22,1,Documentary
2591,791,7,2,1,Documentary
2592,398,4,1,1,Documentary
2593,3136,9,3,0,Documentary
2594,3890,3,1,0,Documentary
2595,756,12,4,0,Documentary
2596,192,6,2,0,Documentary
2597,137,39,13,0,Documentary
2598,1145,5,2,-1,Documentary
2599,108,20,7,-1,Documentary
2600,3297,2,1,-1,Documentary
2601,859,2,1,-1,Documentary
2602,3237,1,1,-2,Documentary
2603,1315,7,3,-2,Documentary
2604,3913,93,32,-3,Documentary
2605,2858,14800,3428,4516,Drama
2606,1196,12836,2990,3866,Drama
2607,2028,11507,2653,3548,Drama
2608,593,11219,2578,3485,Drama
2609,527,10392,2304,3480,Drama
2610,318,10143,2227,3462,Drama
2611,858,10059,2223,3390,Drama
2612,608,10692,2513,3153,Drama
2613,110,10346,2443,3017,Drama
2614,296,9288,2171,2775,Drama
2615,1193,7574,1725,2399,Drama
2616,912,7365,1669,2358,Drama
2617,1221,7373,1692,2297,Drama
2618,1097,8997,2269,2190,Drama
2619,919,7298,1718,2144,Drama
2620,3578,7900,1924,2128,Drama
2621,1213,7084,1657,2113,Drama
2622,1259,7313,1785,1958,Drama
2623,924,6982,1716,1834,Drama
2624,1704,6465,1548,1821,Drama
2625,908,5765,1315,1820,Drama
2626,1225,5876,1382,1730,Drama
2627,2804,5731,1352,1675,Drama
2628,1247,5354,1261,1571,Drama
2629,2959,5916,1451,1563,Drama
2630,34,6814,1751,1561,Drama
2631,923,4898,1116,1550,Drama
2632,2324,4988,1152,1532,Drama
2633,3471,5825,1451,1472,Drama
2634,111,5188,1240,1468,Drama
2635,1208,4990,1176,1462,Drama
2636,2000,6324,1627,1443,Drama
2637,32,5962,1511,1429,Drama
2638,1358,4953,1177,1422,Drama
2639,3147,5077,1222,1411,Drama
2640,1961,5391,1330,1401,Drama
2641,1222,5155,1254,1393,Drama
2642,1968,5971,1539,1354,Drama
2643,1784,5625,1424,1353,Drama
2644,150,5096,1251,1343,Drama
2645,590,5681,1451,1328,Drama
2646,1242,4663,1112,1327,Drama
2647,1207,4107,928,1323,Drama
2648,1288,4673,1118,1319,Drama
2649,1233,4307,1001,1304,Drama
2650,1250,4115,938,1301,Drama
2651,1090,4675,1143,1246,Drama
2652,3897,4201,994,1219,Drama
2653,1276,3956,930,1166,Drama
2654,920,4621,1156,1153,Drama
2655,3408,5081,1315,1136,Drama
2656,2194,4517,1127,1136,Drama
2657,1954,4452,1129,1065,Drama
2658,1584,5208,1382,1062,Drama
2659,1674,4180,1046,1042,Drama
2660,1393,5086,1353,1027,Drama
2661,293,3790,923,1021,Drama
2662,3363,3986,990,1016,Drama
2663,3160,4334,1113,995,Drama
2664,2268,4171,1061,988,Drama
2665,2019,2864,628,980,Drama
2666,2336,3780,938,966,Drama
2667,3418,5215,1417,964,Drama
2668,953,3134,729,947,Drama
2669,1953,3529,861,946,Drama
2670,2289,3876,978,942,Drama
2671,3006,3588,884,936,Drama
2672,2248,3672,914,930,Drama
2673,3753,4644,1240,924,Drama
2674,1299,3110,732,914,Drama
2675,1721,5540,1546,902,Drama
2676,1094,4586,1229,899,Drama
2677,36,3673,928,889,Drama
2678,2291,5292,1473,873,Drama
2679,1673,4252,1128,868,Drama
2680,1682,3881,1005,866,Drama
2681,2908,3412,850,862,Drama
2682,592,5153,1431,860,Drama
2683,1246,3425,855,860,Drama
2684,17,3363,835,858,Drama
2685,21,4914,1356,846,Drama
2686,2890,3887,1021,824,Drama
2687,11,3919,1033,820,Drama
2688,1272,2752,645,817,Drama
2689,1231,3060,750,810,Drama
2690,1228,2835,677,804,Drama
2691,1203,2646,616,798,Drama
2692,1396,4067,1091,794,Drama
2693,3448,4040,1082,794,Drama
2694,1172,2637,615,792,Drama
2695,2329,2705,640,785,Drama
2696,1287,2894,704,782,Drama
2697,1244,2931,718,777,Drama
2698,1263,2877,700,777,Drama
2699,3543,3291,839,774,Drama
2700,1653,3997,1077,766,Drama
2701,1293,2779,671,766,Drama
2702,3683,2649,628,765,Drama
2703,1639,3650,966,752,Drama
2704,1084,2810,686,752,Drama
2705,2020,3070,773,751,Drama
2706,3255,4044,1099,747,Drama
2707,3362,3037,765,742,Drama
2708,1060,3098,786,740,Drama
2709,1952,2727,663,738,Drama
2710,2352,3247,838,733,Drama
2711,778,2974,751,721,Drama
2712,265,3036,772,720,Drama
2713,529,2864,720,704,Drama
2714,3504,2766,688,702,Drama
2715,1302,3004,768,700,Drama
2716,1179,3353,885,698,Drama
2717,3424,3031,781,688,Drama
2718,800,2572,630,682,Drama
2719,3148,2810,711,677,Drama
2720,3176,4663,1331,670,Drama
2721,2501,2433,588,669,Drama
2722,1945,2216,519,659,Drama
2723,235,3427,927,646,Drama
2724,25,3578,980,638,Drama
2725,1253,2315,559,638,Drama
2726,3526,3057,811,624,Drama
2727,3510,3086,821,623,Drama
2728,1960,2529,636,621,Drama
2729,3037,2390,591,617,Drama
2730,902,2642,676,614,Drama
2731,2872,2829,742,603,Drama
2732,1183,3570,989,603,Drama
2733,2067,2293,564,601,Drama
2734,3108,3427,945,592,Drama
2735,1104,2041,483,592,Drama
2736,3095,2154,521,591,Drama
2737,2243,2957,789,590,Drama
2738,337,2662,693,583,Drama
2739,1466,2729,719,572,Drama
2740,1962,2528,652,572,Drama
2741,3386,2839,756,571,Drama
2742,3730,1925,453,566,Drama
2743,3359,2122,520,562,Drama
2744,2686,2310,583,561,Drama
2745,1296,2238,560,558,Drama
2746,3468,1908,450,558,Drama
2747,2001,3584,1011,551,Drama
2748,161,2830,760,550,Drama
2749,58,2051,501,548,Drama
2750,1224,1826,426,548,Drama
2751,3360,2312,590,542,Drama
2752,16,2587,682,541,Drama
2753,300,2650,705,535,Drama
2754,3105,2571,680,531,Drama
2755,926,1715,403,506,Drama
2756,1095,2218,571,505,Drama
2757,1957,2407,634,505,Drama
2758,508,2185,561,502,Drama
2759,1956,2023,507,502,Drama
2760,3334,1882,461,499,Drama
2761,2076,2461,654,499,Drama
2762,1729,2671,724,499,Drama
2763,994,1843,450,493,Drama
2764,1041,1914,474,492,Drama
2765,3735,1971,495,486,Drama
2766,3196,1666,394,484,Drama
2767,3035,1747,421,484,Drama
2768,3654,1990,502,484,Drama
2769,1271,2257,593,478,Drama
2770,954,1624,383,475,Drama
2771,866,2187,572,471,Drama
2772,3317,1959,496,471,Drama
2773,3100,2340,623,471,Drama
2774,909,1721,417,470,Drama
2775,2333,2204,578,470,Drama
2776,3060,2138,558,464,Drama
2777,2313,1834,457,463,Drama
2778,1834,1942,493,463,Drama
2779,3098,2100,548,456,Drama
2780,1217,1524,357,453,Drama
2781,2966,1740,429,453,Drama
2782,454,2923,824,451,Drama
2783,1747,3165,907,444,Drama
2784,1357,2086,548,442,Drama
2785,838,1944,501,441,Drama
2786,628,1890,485,435,Drama
2787,2728,1712,426,434,Drama
2788,1185,1793,453,434,Drama
2789,3178,1959,509,432,Drama
2790,3246,1854,475,429,Drama
2791,3083,1610,394,428,Drama
2792,3174,3046,874,424,Drama
2793,1885,2245,608,421,Drama
2794,515,1763,450,413,Drama
2795,247,1844,477,413,Drama
2796,509,2234,608,410,Drama
2797,306,1412,334,410,Drama
2798,1959,2287,626,409,Drama
2799,1635,1927,507,406,Drama
2800,3916,1715,437,404,Drama
2801,3699,2994,865,399,Drama
2802,1944,1491,364,399,Drama
2803,1719,1541,381,398,Drama
2804,3811,1477,360,397,Drama
2805,3252,2061,555,396,Drama
2806,1678,1815,474,393,Drama
2807,1950,1437,348,393,Drama
2808,253,2601,738,387,Drama
2809,2739,1735,450,385,Drama
2810,3019,1631,416,383,Drama
2811,3107,2990,869,383,Drama
2812,562,1816,478,382,Drama
2813,678,1299,306,381,Drama
2814,1300,1368,330,378,Drama
2815,345,1785,469,378,Drama
2816,62,2000,541,377,Drama
2817,3307,1189,271,376,Drama
2818,3168,1829,485,374,Drama
2819,232,1410,346,372,Drama
2820,1103,1577,402,371,Drama
2821,1237,1265,299,368,Drama
2822,1680,1759,464,367,Drama
2823,1411,1512,382,366,Drama
2824,2398,1505,380,365,Drama
2825,1955,1716,452,360,Drama
2826,1245,1434,358,360,Drama
2827,3260,1790,480,350,Drama
2828,2919,1523,391,350,Drama
2829,3198,1324,325,349,Drama
2830,1186,2031,562,345,Drama
2831,3152,1406,354,344,Drama
2832,3469,1147,268,343,Drama
2833,3201,1419,359,342,Drama
2834,3089,1098,252,342,Drama
2835,1694,1755,471,342,Drama
2836,3062,1398,352,342,Drama
2837,3949,1251,304,339,Drama
2838,1178,1029,230,339,Drama
2839,1096,1368,344,336,Drama
2840,3068,1465,379,328,Drama
2841,3668,1394,356,326,Drama
2842,151,1988,554,326,Drama
2843,1280,1156,277,325,Drama
2844,3685,1958,545,323,Drama
2845,2912,1744,474,322,Drama
2846,3451,1372,350,322,Drama
2847,1958,1912,530,322,Drama
2848,1277,1410,363,321,Drama
2849,2427,2729,803,320,Drama
2850,1243,1295,325,320,Drama
2851,2132,1210,297,319,Drama
2852,3067,1374,353,315,Drama
2853,3512,1671,454,309,Drama
2854,3952,1467,388,303,Drama
2855,3030,947,215,302,Drama
2856,1914,1417,372,301,Drama
2857,1124,1515,405,300,Drama
2858,266,2415,705,300,Drama
2859,2303,1274,325,299,Drama
2860,2125,1545,416,297,Drama
2861,3498,1182,295,297,Drama
2862,524,1721,476,293,Drama
2863,2065,1724,479,287,Drama
2864,1131,934,216,286,Drama
2865,3467,1122,279,285,Drama
2866,971,1097,271,284,Drama
2867,475,1217,312,281,Drama
2868,1805,2157,626,279,Drama
2869,272,1427,383,278,Drama
2870,3271,1262,328,278,Drama
2871,1132,937,220,277,Drama
2872,1093,2317,680,277,Drama
2873,2357,921,215,276,Drama
2874,446,1037,254,275,Drama
2875,2312,1267,331,274,Drama
2876,3298,2041,590,271,Drama
2877,1264,1042,257,271,Drama
2878,832,1962,564,270,Drama
2879,1949,927,219,270,Drama
2880,1211,995,242,269,Drama
2881,2023,2589,774,267,Drama
2882,307,996,243,267,Drama
2883,1120,1634,456,266,Drama
2884,3328,1207,314,265,Drama
2885,1939,973,236,265,Drama
2886,3741,983,241,260,Drama
2887,531,1274,338,260,Drama
2888,538,1204,315,259,Drama
2889,2138,1172,305,257,Drama
2890,3591,2140,628,256,Drama
2891,3871,1171,305,256,Drama
2892,431,1362,369,255,Drama
2893,314,1155,300,255,Drama
2894,2145,2333,693,254,Drama
2895,2130,1165,304,253,Drama
2896,1251,936,228,252,Drama
2897,1693,1305,351,252,Drama
2898,3071,1231,327,250,Drama
2899,1298,1409,387,248,Drama
2900,2731,808,187,247,Drama
2901,535,1149,301,246,Drama
2902,3801,842,199,245,Drama
2903,428,1034,263,245,Drama
2904,1964,1150,302,244,Drama
2905,647,1567,441,244,Drama
2906,1476,1740,499,243,Drama
2907,3844,1466,408,242,Drama
2908,3783,947,235,242,Drama
2909,3733,1109,289,242,Drama
2910,2070,1031,264,239,Drama
2911,534,1097,286,239,Drama
2912,1594,1160,307,239,Drama
2913,3020,1809,524,237,Drama
2914,3461,1294,353,235,Drama
2915,1643,1027,265,232,Drama
2916,41,958,242,232,Drama
2917,45,1863,544,231,Drama
2918,3548,1051,274,229,Drama
2919,3742,929,234,227,Drama
2920,3134,716,165,221,Drama
2921,2433,2056,612,220,Drama
2922,1354,1021,267,220,Drama
2923,3163,1126,304,214,Drama
2924,2245,1755,514,213,Drama
2925,1012,1115,301,212,Drama
2926,802,1493,427,212,Drama
2927,949,855,215,210,Drama
2928,2231,1245,345,210,Drama
2929,1227,931,241,208,Drama
2930,3347,844,212,208,Drama
2931,3556,1191,328,207,Drama
2932,3261,1494,429,207,Drama
2933,1061,1328,374,206,Drama
2934,2420,1685,493,206,Drama
2935,3186,1499,431,206,Drama
2936,2745,892,229,205,Drama
2937,2002,2610,802,204,Drama
2938,805,1235,344,203,Drama
2939,3090,733,177,202,Drama
2940,3129,1066,288,202,Drama
2941,350,1747,515,202,Drama
2942,2202,840,213,201,Drama
2943,2117,1034,278,200,Drama
2944,1946,815,205,200,Drama
2945,2750,1054,285,199,Drama
2946,3788,937,246,199,Drama
2947,249,981,261,198,Drama
2948,1873,974,259,197,Drama
2949,1810,1256,353,197,Drama
2950,292,2396,733,197,Drama
2951,3723,1003,269,196,Drama
2952,308,801,202,195,Drama
2953,1059,1629,479,192,Drama
2954,1099,774,194,192,Drama
2955,3342,860,223,191,Drama
2956,2712,3025,945,190,Drama
2957,3789,655,156,187,Drama
2958,261,1040,285,185,Drama
2959,3135,770,195,185,Drama
2960,73,855,224,183,Drama
2961,1672,1146,321,183,Drama
2962,3091,604,141,181,Drama
2963,493,1075,298,181,Drama
2964,222,1167,329,180,Drama
2965,1916,1241,354,179,Drama
2966,1589,1653,492,177,Drama
2967,1633,974,266,176,Drama
2968,2114,944,256,176,Drama
2969,2729,777,201,174,Drama
2970,2112,1207,346,169,Drama
2971,2348,1080,304,168,Drama
2972,2764,1008,280,168,Drama
2973,943,681,171,168,Drama
2974,2734,1565,466,167,Drama
2975,1286,1022,285,167,Drama
2976,1683,820,218,166,Drama
2977,1734,769,201,166,Drama
2978,412,1050,295,165,Drama
2979,3521,729,188,165,Drama
2980,3185,1358,398,164,Drama
2981,3910,764,200,164,Drama
2982,2282,1112,316,164,Drama
2983,1392,819,219,162,Drama
2984,194,800,213,161,Drama
2985,507,1085,308,161,Drama
2986,3546,830,223,161,Drama
2987,3296,770,203,161,Drama
2988,2071,672,171,159,Drama
2989,1711,2043,628,159,Drama
2990,230,1205,349,158,Drama
2991,2474,1187,343,158,Drama
2992,2926,1491,445,156,Drama
2993,1619,1241,362,155,Drama
2994,1268,1105,317,154,Drama
2995,290,658,168,154,Drama
2996,2360,504,117,153,Drama
2997,1295,949,266,151,Drama
2998,224,1309,386,151,Drama
2999,281,850,233,151,Drama
3000,262,666,172,150,Drama
3001,1876,2834,895,149,Drama
3002,322,776,209,149,Drama
3003,3111,788,213,149,Drama
3004,3259,1358,403,149,Drama
3005,2612,556,136,148,Drama
3006,3250,1245,366,147,Drama
3007,1150,621,158,147,Drama
3008,1177,587,147,146,Drama
3009,1013,920,258,146,Drama
3010,3200,662,172,146,Drama
3011,3513,1406,420,146,Drama
3012,3093,769,208,145,Drama
3013,1279,727,194,145,Drama
3014,2732,589,148,145,Drama
3015,233,849,235,144,Drama
3016,3700,882,246,144,Drama
3017,3420,739,199,142,Drama
3018,1273,579,146,141,Drama
3019,2575,564,141,141,Drama
3020,3724,725,195,140,Drama
3021,3350,568,143,139,Drama
3022,1913,639,167,138,Drama
3023,3155,1137,333,138,Drama
